7,200,1615007871425617,462324
7,200,1615007871425911,451008
7,200,1615007871426078,442369
7,200,1615007871430549,472226
7,200,1615007871473318,463404
7,200,1615007871537676,509708
7,200,1615007871538029,561655
7,200,1615007871610818,602005
7,200,1615007871610976,506156
7,200,1615007871640993,677458
7,200,1615007871656425,467634
7,200,1615007871658961,648694
7,200,1615007871715190,755660
7,200,1615007871726042,690644
7,200,1615007871742424,722920
7,200,1615007871749968,483759
7,200,1615007871791643,741368
7,200,1615007871796208,767938
7,200,1615007871829806,784603
7,200,1615007871875119,509870
7,200,1615007871899018,911008
7,200,1615007871899256,843157
7,200,1615007871923355,895708
7,200,1615007871939055,953679
7,200,1615007871939201,850151
7,200,1615007871939611,919742
7,200,1615007871940460,878355
7,200,1615007871940958,986761
7,200,1615007871941097,858536
7,200,1615007872108232,1036073
7,200,1615007872108485,965998
7,200,1615007872108598,1033427
7,200,1615007872108668,946790
7,200,1615007872108830,968772
7,200,1615007872109214,735718
7,200,1615007872109294,1106786
7,200,1615007872110427,1131464
7,200,1615007872110503,1028431
7,200,1615007872113120,1010985
7,200,1615007872113665,1014941
7,200,1615007872114137,949785
7,200,1615007872114253,1148236
7,200,1615007872114390,930421
7,200,1615007872154645,1052096
7,200,1615007872262594,1138345
7,200,1615007872262955,1108612
7,200,1615007872263359,1076019
7,200,1615007872263601,1097588
7,200,1615007872264206,832655
7,200,1615007872278652,1302595
7,200,1615007872281299,1183062
7,200,1615007872281793,1112269
7,200,1615007872281956,1028628
7,200,1615007872282225,1191820
7,200,1615007872282663,1175724
7,200,1615007872307268,1083421
7,200,1615007872349417,1129646
7,200,1615007872350764,881221
7,200,1615007872362658,1185158
7,200,1615007872386457,1132606
7,200,1615007872411665,1053573
7,200,1615007872458654,1220707
7,200,1615007872459285,1096810
7,200,1615007872536027,1059658
7,200,1615007872536126,1066414
7,200,1615007872538638,1067783
7,200,1615007872541645,1244460
7,200,1615007872611247,1329812
7,200,1615007872663176,1113449
7,200,1615007872674116,1147094
7,200,1615007872682596,1079244
7,200,1615007872711447,1388157
7,200,1615007872726492,1417922
7,200,1615007872850626,1674872
7,200,1615007872890062,1278723
7,200,1615007872915897,1306548
7,200,1615007872917232,1328174
7,200,1615007872918128,1597728
7,200,1615007872939551,1519037
7,200,1615007873072466,1955598
7,200,1615007873074955,1766026
7,200,1615007873119695,1484257
7,200,1615007873132147,1776768
7,200,1615007873171922,1740708
7,200,1615007873214582,2182079
7,200,1615007873225085,1583509
7,500,1615007873243311,2035299
7,500,1615007873245568,1840587
7,500,1615007873246095,1988856
7,500,1615007873267415,2154981
7,200,1615007873356704,1726431
7,500,1615007873884673,2603867
7,500,1615007873898925,2690646
7,500,1615007873901585,2841995
7,500,1615007873924505,2324681
7,500,1615007873942657,2609668
7,500,1615007873956735,2690277
7,500,1615007873956856,2855232
7,500,1615007873964329,2844105
7,500,1615007873965389,2545088
7,500,1615007873987936,2619305
7,500,1615007873998952,2322142
7,500,1615007874007635,2221630
7,500,1615007874007895,2328383
7,500,1615007874042023,2845767
7,500,1615007874047991,2898127
7,500,1615007874064218,2380540
7,500,1615007874074299,2774645
7,500,1615007874110862,2294478
7,500,1615007874127621,2831986
7,500,1615007874216995,2877241
7,500,1615007874217140,2910225
7,500,1615007874218544,2893924
7,500,1615007874218855,2869346
7,500,1615007874218969,2836800
7,500,1615007874219110,2797508
7,500,1615007874219364,2982617
7,500,1615007874238011,2835127
7,500,1615007874281630,2458459
7,500,1615007874281705,2860796
7,500,1615007874294288,3098917
7,500,1615007874350125,3153007
7,500,1615007874355795,2932597
7,500,1615007874359079,2512404
7,500,1615007874359491,2677386
7,500,1615007874359715,2897906
7,500,1615007874362012,3022963
7,500,1615007874362404,2475329
7,500,1615007874362514,2375917
7,500,1615007874407989,3165377
7,500,1615007874408810,2967762
7,500,1615007874409343,2578703
7,500,1615007874435899,3060590
7,500,1615007874442706,2959520
7,500,1615007874495432,2774662
7,500,1615007874654890,3431383
7,500,1615007874654981,2803026
7,500,1615007874655066,3069514
7,500,1615007874655103,3293548
7,500,1615007874655171,2769657
7,500,1615007874655236,2538813
7,500,1615007874784741,3251600
7,500,1615007874785548,3295990
7,500,1615007874809429,2948875
7,500,1615007874810818,2684275
7,500,1615007874811255,3530163
7,500,1615007874811360,3520493
7,500,1615007874812434,3425896
7,500,1615007874838006,2938391
7,500,1615007874848604,2693447
7,500,1615007874852463,3030695
7,500,1615007874854575,3450578
7,500,1615007874875047,3323041
7,500,1615007874875478,3513299
7,500,1615007874907531,3502094
7,500,1615007874908008,2886369
7,500,1615007874953385,3346602
7,500,1615007874964492,2681512
7,500,1615007874986491,3411688
7,500,1615007875006604,3085886
7,500,1615007875030196,3595017
7,500,1615007875040683,2755875
7,500,1615007875055935,3651489
7,500,1615007875076070,3175971
7,500,1615007875085042,3768529
7,500,1615007875093178,3470976
7,500,1615007875093318,3603249
7,500,1615007875132483,3400949
7,500,1615007875155353,3714979
7,500,1615007875160850,3139513
7,500,1615007875165222,3696084
7,500,1615007875187004,3644638
7,500,1615007875192884,2870016
7,500,1615007875203190,3732694
7,500,1615007875226612,3464019
7,500,1615007875286477,3717452
7,500,1615007875299208,2908967
7,500,1615007875346529,3589350
7,500,1615007875349692,3257817
7,500,1615007875351108,3398224
7,500,1615007875352517,3073878
7,500,1615007875354150,3760776
7,500,1615007875357469,3667421
7,500,1615007875367228,3921947
7,500,1615007875388564,3897969
7,500,1615007875424226,2906437
7,500,1615007875424928,4085540
7,500,1615007875443089,3806049
7,500,1615007875446398,3653073
7,500,1615007875460485,3677552
7,500,1615007875469201,3842316
7,500,1615007875519861,3764054
7,500,1615007875520282,3001615
7,500,1615007875552284,3691347
7,500,1615007875576508,3482339
7,500,1615007875582778,3583349
7,500,1615007875589375,3305694
7,500,1615007875601251,3899454
7,500,1615007875617639,3756313
7,500,1615007875634556,4104868
7,500,1615007875642013,4194565
7,500,1615007875642102,3787154
7,500,1615007875657624,3103907
7,500,1615007875684012,4337859
7,500,1615007875701021,3834403
7,500,1615007875729814,3138022
7,500,1615007875736637,3968271
7,500,1615007875756564,3762152
7,500,1615007875756625,4182117
7,500,1615007875764287,3791324
7,500,1615007875773922,3659213
7,500,1615007875804080,3437897
7,500,1615007875805262,4093625
7,500,1615007875851275,3254466
7,500,1615007875855255,3186725
7,500,1615007875869577,3866098
7,500,1615007875887058,4432051
7,500,1615007875902965,3146377
7,500,1615007875911443,3154517
7,500,1615007875927780,2956486
7,500,1615007875946982,2939019
7,500,1615007875981682,2903008
7,500,1615007875999645,3946903
7,500,1615007876010069,2847130
7,500,1615007876063476,4217556
7,500,1615007876065212,4181362
7,500,1615007876074297,2855707
7,500,1615007876130140,3847923
7,500,1615007876135944,3763289
7,500,1615007876138205,4482294
7,500,1615007876143150,4679241
7,500,1615007876157402,2871178
7,500,1615007876177218,4818641
7,500,1615007876222434,3534538
7,500,1615007876231540,4148935
7,500,1615007876259286,4531586
7,500,1615007876277201,3995915
7,500,1615007876304260,3593145
7,500,1615007876355183,4456181
7,500,1615007876364542,4080224
7,500,1615007876367567,4055917
7,500,1615007876374121,4404758
7,500,1615007876398997,4551810
7,500,1615007876403276,3513233
7,500,1615007876409747,4009884
7,500,1615007876414233,2935746
7,500,1615007876433579,4149726
7,500,1615007876440718,4721673
7,500,1615007876465896,4154030
7,500,1615007876475074,5101899
7,500,1615007876479582,3562363
7,500,1615007876567334,4704123
7,500,1615007876572899,4224114
7,500,1615007876579829,3639746
7,500,1615007876594730,4175479
7,500,1615007876603024,4863870
7,500,1615007876612143,4688257
7,500,1615007876617960,4332416
7,500,1615007876622364,4810376
7,500,1615007876623091,4169874
7,500,1615007876647096,4740858
7,500,1615007876647436,4177947
7,500,1615007876651868,4471711
7,500,1615007876663799,4483833
7,500,1615007876664160,4136433
7,500,1615007876677169,4394515
7,500,1615007876682447,4129424
7,500,1615007876718029,4433472
7,500,1615007876722335,4073419
7,500,1615007876724534,4379486
7,500,1615007876724718,3994251
7,500,1615007876745771,4383887
7,500,1615007876749454,3860692
7,500,1615007876771882,4356797
7,500,1615007876776150,3833559
7,500,1615007876793246,4360942
7,500,1615007876793428,3785852
7,500,1615007876812689,4327367
7,500,1615007876828665,3818071
7,500,1615007876834068,4899767
7,500,1615007876834212,3802076
7,500,1615007876842592,4247374
7,500,1615007876842782,4556847
7,500,1615007876850874,4178338
7,500,1615007876860026,3827247
7,500,1615007876874144,3840679
7,500,1615007876874266,3349847
7,500,1615007876874445,4187237
7,500,1615007876896779,3862750
7,500,1615007876904140,4146122
7,500,1615007876906681,4898515
7,500,1615007876928893,3894098
7,500,1615007876929189,4475629
7,500,1615007876929347,4041072
7,500,1615007876947332,3887573
7,500,1615007876969986,4027824
7,500,1615007877011922,5625745
7,500,1615007877022116,4106233
7,500,1615007877083778,5134381
7,500,1615007877094493,4087356
7,500,1615007877112333,4827320
7,500,1615007877117293,4614240
7,500,1615007877134869,3600946
7,500,1615007877146447,4833796
7,500,1615007877164436,5129172
7,500,1615007877164516,4722897
7,500,1615007877183959,5186030
7,500,1615007877200095,4004426
7,500,1615007877257444,5299921
7,500,1615007877277418,4831883
7,500,1615007877278316,4245139
7,500,1615007877278432,4630058
7,500,1615007877281072,5859869
7,500,1615007877321412,5035319
7,500,1615007877350976,4411837
7,500,1615007877358056,3797096
7,500,1615007877358914,5043712
7,500,1615007877423886,4137531
7,500,1615007877430054,4930084
7,500,1615007877445622,5286980
7,500,1615007877474405,5455658
7,500,1615007877481133,4792878
7,500,1615007877493602,4250629
7,500,1615007877545576,6033878
7,500,1615007877571303,4988141
7,500,1615007877571692,4848684
7,500,1615007877593353,4152048
7,500,1615007877633552,4048609
7,500,1615007877636232,4661997
7,500,1615007877647002,5660773
7,500,1615007877678718,4405297
7,500,1615007877679207,5336840
7,500,1615007877710398,4954200
7,500,1615007877715154,4654444
7,500,1615007877733541,4423652
7,500,1615007877734837,5022265
7,500,1615007877742336,4439592
7,500,1615007877745194,5279310
7,500,1615007877756490,4397206
7,500,1615007877757720,4220443
7,500,1615007877775200,4276396
7,500,1615007877779117,4342801
7,500,1615007877794063,4177581
7,500,1615007877802325,4250636
7,500,1615007877821108,4193578
7,500,1615007877834957,4232900
7,500,1615007877850072,4220444
7,500,1615007877887161,5624799
7,500,1615007877911742,6331600
7,500,1615007877939051,5143296
7,500,1615007877940039,4225942
7,500,1615007877957859,5925090
7,500,1615007877962188,5569341
7,500,1615007877968350,5473210
7,500,1615007877982521,4304865
7,500,1615007877992321,5729377
