2,200,1615007871133893,191858
2,200,1615007871151786,187196
2,200,1615007871165560,201403
2,200,1615007871177580,272496
2,200,1615007871178062,252864
2,200,1615007871178175,236914
2,200,1615007871178272,245649
2,200,1615007871190946,208762
2,200,1615007871191254,227510
2,200,1615007871266480,231421
2,200,1615007871294038,294113
2,200,1615007871306947,386396
2,200,1615007871333018,417140
2,200,1615007871333226,180397
2,200,1615007871333652,392617
2,200,1615007871355473,422299
2,200,1615007871362977,375289
2,200,1615007871388297,393560
2,200,1615007871406103,261690
2,200,1615007871406498,353903
2,200,1615007871408319,474889
2,200,1615007871425213,421865
2,200,1615007871426853,410274
2,200,1615007871432287,435190
2,200,1615007871495621,538863
2,200,1615007871538438,523753
2,200,1615007871538716,486402
2,200,1615007871611455,686556
2,200,1615007871619437,571129
2,200,1615007871619527,428603
2,200,1615007871671443,498141
2,200,1615007871671622,629377
2,200,1615007871689085,479000
2,200,1615007871715547,782477
2,200,1615007871715768,641462
2,200,1615007871724663,618535
2,200,1615007871726264,769726
2,200,1615007871731575,520718
2,200,1615007871738243,539936
2,200,1615007871774489,630583
2,200,1615007871787273,459343
2,200,1615007871839557,891737
2,200,1615007871870046,854945
2,200,1615007871874969,605997
2,200,1615007871897139,811104
2,200,1615007871924761,771494
2,200,1615007871939110,934287
2,200,1615007871940547,588700
2,200,1615007872075505,707242
2,200,1615007872109001,1070219
2,200,1615007872109174,1077273
2,200,1615007872113400,1063519
2,200,1615007872113629,833866
2,200,1615007872113883,836043
2,200,1615007872113946,975581
2,200,1615007872114165,769348
2,200,1615007872114277,1123983
2,200,1615007872114421,887647
2,200,1615007872115180,884982
2,200,1615007872157261,1008975
2,200,1615007872248702,999860
2,200,1615007872249220,1199655
2,200,1615007872250947,720425
2,200,1615007872268682,1239811
2,200,1615007872268892,932284
2,200,1615007872269375,983187
2,200,1615007872269972,769818
2,200,1615007872335134,1196293
2,200,1615007872335608,1143938
2,200,1615007872338249,991165
2,200,1615007872338751,1292192
2,200,1615007872365511,1103051
2,200,1615007872371856,1294703
2,200,1615007872379309,844647
2,200,1615007872380009,944462
2,200,1615007872397621,719026
2,200,1615007872410820,1174942
2,200,1615007872423601,1221694
2,200,1615007872423988,1387459
2,200,1615007872444322,1029653
2,200,1615007872444758,1343155
2,200,1615007872455285,841121
2,200,1615007872463986,1169964
2,200,1615007872472283,783216
2,200,1615007872478091,1025418
2,200,1615007872495167,1079956
2,200,1615007872498127,1456178
2,200,1615007872528748,1272964
2,200,1615007872536203,1039974
2,200,1615007872546896,1427827
2,200,1615007872546968,819764
2,200,1615007872567830,1231525
2,200,1615007872586205,829483
2,200,1615007872615704,1555303
2,200,1615007872627782,1133014
2,200,1615007872673942,1156984
2,200,1615007872708809,1395446
2,200,1615007872724493,1530739
2,200,1615007872724660,910063
2,200,1615007872728726,996375
2,200,1615007872743969,1683269
2,200,1615007872748191,1228627
2,200,1615007872952999,1129167
2,200,1615007872953451,1717333
2,200,1615007872954300,1609701
2,200,1615007872979432,1244007
2,200,1615007872979920,1843039
2,200,1615007872980770,1352993
2,200,1615007873065808,1775379
2,200,1615007873111650,1482257
2,200,1615007873226238,1846818
2,200,1615007873252377,1390592
2,200,1615007873311058,1571581
2,200,1615007873313188,2004242
2,200,1615007873313847,2172267
2,500,1615007873314114,2042294
2,500,1615007873316317,1945447
2,500,1615007873316966,2107979
2,500,1615007873566108,2226063
2,500,1615007873751635,2112410
2,500,1615007873847161,2503569
2,500,1615007873850144,2461859
2,500,1615007873857970,2441752
2,500,1615007873870817,2454188
2,500,1615007873875601,2510615
2,500,1615007873886889,2333998
2,500,1615007873889563,2673055
2,500,1615007873899203,2497915
2,500,1615007873912490,2260554
2,500,1615007873926248,2446573
2,500,1615007873926354,2440927
2,500,1615007873931383,2310060
2,500,1615007873936854,2230346
2,500,1615007873943011,2270870
2,500,1615007873943097,2601416
2,500,1615007873943743,2521175
2,500,1615007873949214,2533272
2,500,1615007873949322,2802163
2,500,1615007873959420,2323605
2,500,1615007873981926,2553315
2,500,1615007873988295,2213230
2,500,1615007873995861,2838456
2,500,1615007874008626,2510812
2,500,1615007874008845,2406864
2,500,1615007874019785,2327532
2,500,1615007874019902,2273525
2,500,1615007874023405,2153119
2,500,1615007874049763,2545189
2,500,1615007874056155,2294081
2,500,1615007874065478,2841225
2,500,1615007874068937,2542608
2,500,1615007874081187,2509848
2,500,1615007874088531,2577359
2,500,1615007874108282,2413433
2,500,1615007874111499,2063965
2,500,1615007874118531,2348375
2,500,1615007874120007,2465254
2,500,1615007874127571,2496699
2,500,1615007874140602,2318583
2,500,1615007874145480,2885757
2,500,1615007874216839,2869339
2,500,1615007874216955,2431707
2,500,1615007874278742,2346076
2,500,1615007874351385,2798934
2,500,1615007874353748,2625700
2,500,1615007874353853,2491543
2,500,1615007874354698,2355577
2,500,1615007874361462,2231914
2,500,1615007874362797,2093433
2,500,1615007874367033,2847705
2,500,1615007874377823,2624607
2,500,1615007874378294,2547225
2,500,1615007874387278,3047023
2,500,1615007874387602,2706182
2,500,1615007874388327,2567006
2,500,1615007874390052,2417788
2,500,1615007874390398,2508840
2,500,1615007874390735,1842085
2,500,1615007874405172,2136505
2,500,1615007874430995,2828497
2,500,1615007874435664,2750031
2,500,1615007874435787,3166603
2,500,1615007874447188,1820872
2,500,1615007874454332,2539186
